class,precision,recall,f1-score,support,f0.5-score,model
clothing~trousers~tailored trousers,0.7858136300417247,0.6427758816837316,0.7071339173967459,879,0.7523302263648469,rn-unigrams-embedding
clothing~trousers~slim-fit trousers,0.6540084388185654,0.5516014234875445,0.5984555984555984,281,0.6305939788445891,rn-unigrams-embedding
clothing~trousers~skinny trousers,0.63,0.4790874524714829,0.5442764578833693,263,0.592662276575729,rn-unigrams-embedding
clothing~trousers~regular & straight-leg trousers,0.7582608695652174,0.8009797917942437,0.7790351399642644,1633,0.7664361889136294,rn-unigrams-embedding
clothing~trousers~palazzo pants,0.6410256410256411,0.43424317617866004,0.5177514792899409,403,0.5852842809364549,rn-unigrams-embedding
clothing~trousers~n/d,0.0,0.0,0.0,47,,rn-unigrams-embedding
clothing~trousers~loose fit,0.40860215053763443,0.296875,0.34389140271493207,128,0.38,rn-unigrams-embedding
clothing~trousers~leggings,0.7545454545454545,0.8924731182795699,0.8177339901477831,372,0.7786116322701688,rn-unigrams-embedding
clothing~trousers~high-waisted trousers,0.4838420107719928,0.5758547008547008,0.5258536585365854,936,0.4998145400593472,rn-unigrams-embedding
clothing~trousers~flared trousers,0.755859375,0.610410094637224,0.675392670157068,634,0.7214765100671141,rn-unigrams-embedding
clothing~trousers~straight trousers,0.6426829268292683,0.6258907363420427,0.6341756919374247,842,0.6392527899078118,rn-unigrams-embedding
clothing~trousers~drop-crotch trousers,0.7818181818181819,0.5512820512820513,0.6466165413533834,78,0.7214765100671141,rn-unigrams-embedding
jewellery~earrings~n/d,0.9510763209393346,0.9510763209393346,0.9510763209393346,511,0.9510763209393346,rn-unigrams-embedding
jewellery~rings~n/d,0.9125,0.9798657718120806,0.9449838187702266,298,0.9252217997465145,rn-unigrams-embedding
shoes~trainers~hi-tops,0.7586206896551724,0.676923076923077,0.7154471544715447,65,0.7407407407407406,rn-unigrams-embedding
shoes~slippers~n/d,0.7931034482758621,0.6764705882352942,0.7301587301587301,34,0.7666666666666666,rn-unigrams-embedding
shoes~sandals~n/d,0.9232409381663113,0.8946280991735537,0.9087093389296956,484,0.9173728813559322,rn-unigrams-embedding
shoes~pumps~n/d,0.8731707317073171,0.8861386138613861,0.8796068796068797,202,0.87573385518591,rn-unigrams-embedding
shoes~mules~n/d,0.7771084337349398,0.8269230769230769,0.8012422360248446,156,0.7865853658536586,rn-unigrams-embedding
shoes~loafers~n/d,0.8636363636363636,0.9661016949152542,0.912,118,0.8823529411764706,rn-unigrams-embedding
shoes~flip flops & slides~n/d,0.7333333333333333,0.717391304347826,0.7252747252747253,46,0.7300884955752213,rn-unigrams-embedding
shoes~espadrilles~n/d,0.8823529411764706,0.8823529411764706,0.8823529411764706,34,0.8823529411764706,rn-unigrams-embedding
shoes~derby shoes~n/d,0.9473684210526315,0.9230769230769231,0.935064935064935,39,0.9424083769633507,rn-unigrams-embedding
jewellery~necklaces~n/d,0.959349593495935,0.9175738724727839,0.9379968203497616,643,0.9506928778601353,rn-unigrams-embedding
shoes~boots~n/d,0.9653846153846154,0.98046875,0.9728682170542635,512,0.9683641975308642,rn-unigrams-embedding
pre-owned~tops~n/d,0.9405940594059405,0.9283387622149837,0.9344262295081968,307,0.9381171823568136,rn-unigrams-embedding
pre-owned~skirts~n/d,0.945054945054945,0.9772727272727273,0.9608938547486033,88,0.9513274336283185,rn-unigrams-embedding
pre-owned~jackets~n/d,0.9182692307692307,0.9009433962264151,0.9095238095238095,212,0.9147509578544061,rn-unigrams-embedding
pre-owned~dresses~n/d,0.9886363636363636,0.9456521739130435,0.9666666666666666,184,0.9797297297297297,rn-unigrams-embedding
pre-owned~coats~n/d,0.9397590361445783,0.8863636363636364,0.912280701754386,88,0.9285714285714287,rn-unigrams-embedding
lingerie & nightwear~loungewear~n/d,0.3076923076923077,0.19047619047619047,0.23529411764705882,42,0.27397260273972607,rn-unigrams-embedding
lingerie & nightwear~bras~n/d,0.6296296296296297,0.5,0.5573770491803278,34,0.5985915492957746,rn-unigrams-embedding
lingerie & nightwear~bodies~n/d,0.27007299270072993,0.43023255813953487,0.33183856502242154,86,0.2917981072555205,rn-unigrams-embedding
jewellery~watches~n/d,0.8974358974358975,0.7777777777777778,0.8333333333333333,45,0.8706467661691543,rn-unigrams-embedding
pre-owned~trousers~n/d,0.896551724137931,0.9069767441860465,0.9017341040462429,86,0.8986175115207373,rn-unigrams-embedding
clothing~trousers~cropped trousers,0.7222870478413069,0.8404616429056347,0.7769061813617822,1473,0.743186456957618,rn-unigrams-embedding
clothing~trousers~chinos,0.8732673267326733,0.833648393194707,0.852998065764023,529,0.8650451157316594,rn-unigrams-embedding
clothing~tops~vests & tank tops,0.7199040767386091,0.8061224489795918,0.7605776539143654,1862,0.7356400705743972,rn-unigrams-embedding
clothing~skirts~asymmetric & draped skirts,0.6229508196721312,0.5523255813953488,0.5855161787365178,344,0.6074168797953965,rn-unigrams-embedding
clothing~skirts~a-line skirts,0.6325581395348837,0.40236686390532544,0.49186256781193494,676,0.5676126878130217,rn-unigrams-embedding
clothing~shorts~track & running shorts,0.8531571218795888,0.7757009345794392,0.8125874125874125,749,0.8364526346098473,rn-unigrams-embedding
clothing~shorts~tailored shorts,0.6826923076923077,0.3480392156862745,0.4610389610389611,204,0.5725806451612903,rn-unigrams-embedding
clothing~shorts~short shorts,0.6662251655629139,0.8453781512605042,0.7451851851851852,1190,0.6957123098201936,rn-unigrams-embedding
clothing~shorts~mini shorts,0.4,0.019230769230769232,0.03669724770642202,104,0.08064516129032258,rn-unigrams-embedding
clothing~shorts~leather & faux leather shorts,0.6571428571428571,0.3333333333333333,0.4423076923076923,69,0.5502392344497608,rn-unigrams-embedding
clothing~shorts~knee-length shorts,0.5501730103806228,0.4262734584450402,0.4803625377643504,373,0.5199476782210595,rn-unigrams-embedding
clothing~shorts~drop-crotch shorts,0.7631578947368421,0.5272727272727272,0.6236559139784946,55,0.7004830917874396,rn-unigrams-embedding
clothing~skirts~fitted skirts,0.3172866520787746,0.453125,0.37323037323037317,320,0.33752327746741145,rn-unigrams-embedding
clothing~shorts~denim shorts,0.7307692307692307,0.8715596330275229,0.794979079497908,109,0.7551669316375199,rn-unigrams-embedding
clothing~shorts~chino shorts,0.8137931034482758,0.7065868263473054,0.7564102564102564,167,0.789825970548862,rn-unigrams-embedding
clothing~shorts~cargo shorts,0.659919028340081,0.8670212765957447,0.7494252873563219,188,0.6930272108843537,rn-unigrams-embedding
clothing~shorts~bermuda shorts,0.6969253294289898,0.7677419354838709,0.7306216423637759,620,0.7100238663484487,rn-unigrams-embedding
clothing~shirts~n/d,0.9635488308115543,0.9593700068477516,0.9614548781882648,4381,0.9627101562142104,rn-unigrams-embedding
clothing~polo shirts~n/d,0.9752229930624381,0.9884480160723255,0.9817909703167872,1991,0.9778396104541389,rn-unigrams-embedding
clothing~knitwear~knitted trousers,0.47096774193548385,0.42441860465116277,0.4464831804281345,172,0.46085858585858575,rn-unigrams-embedding
clothing~knitwear~knitted tops,0.7037234042553191,0.7229508196721312,0.7132075471698114,1830,0.7074866310160428,rn-unigrams-embedding
clothing~knitwear~knitted skirts,0.569620253164557,0.569620253164557,0.569620253164557,158,0.5696202531645571,rn-unigrams-embedding
clothing~knitwear~knitted dresses,0.5227963525835866,0.7049180327868853,0.6003490401396161,488,0.5512820512820513,rn-unigrams-embedding
clothing~shorts~deck shorts,0.8076923076923077,0.42,0.5526315789473685,100,0.6818181818181818,rn-unigrams-embedding
clothing~skirts~full skirts,0.35185185185185186,0.08085106382978724,0.13148788927335642,235,0.2106430155210643,rn-unigrams-embedding
clothing~skirts~high-waisted skirts,0.4015444015444015,0.5983889528193326,0.4805914972273567,869,0.42982311125805917,rn-unigrams-embedding
clothing~skirts~pencil skirts,0.7743362831858407,0.6809338521400778,0.7246376811594203,257,0.7536606373815675,rn-unigrams-embedding
clothing~tops~tunics & kaftans,0.5113636363636364,0.5555555555555556,0.5325443786982248,81,0.5196304849884527,rn-unigrams-embedding
clothing~tops~t-shirts & jerseys,0.8993827160493827,0.8715852442671984,0.8852658227848101,5015,0.8936822735636883,rn-unigrams-embedding
clothing~tops~sweatshirts,0.8761061946902655,0.8732959101844426,0.8746987951807228,1247,0.8755426917510853,rn-unigrams-embedding
clothing~tops~shirts,0.9235537190082644,0.9264248704663213,0.924987066735644,2895,0.9241265247053959,rn-unigrams-embedding
clothing~tops~polo tops,0.7443181818181818,0.6968085106382979,0.7197802197802198,188,0.7343049327354261,rn-unigrams-embedding
clothing~tops~n/d,0.0,0.0,0.0,56,,rn-unigrams-embedding
clothing~tops~hoodies,0.8795493934142115,0.9014209591474245,0.8903508771929826,1126,0.883838383838384,rn-unigrams-embedding
clothing~tops~cardigans,0.14285714285714285,0.015384615384615385,0.02777777777777778,65,0.05376344086021506,rn-unigrams-embedding
clothing~tops~blouses,0.8196614583333334,0.8175324675324676,0.8185955786736021,3080,0.8192347735554399,rn-unigrams-embedding
clothing~t-shirts & vests~vests & tanks,0.8529411764705882,0.8325358851674641,0.8426150121065374,209,0.8487804878048779,rn-unigrams-embedding
clothing~t-shirts & vests~t-shirts,0.9507006369426751,0.9761935905820798,0.9632784769280412,7645,0.9556921500832373,rn-unigrams-embedding
clothing~t-shirts & vests~n/d,0.0,0.0,0.0,67,,rn-unigrams-embedding
clothing~sweaters & knitwear~sweatshirts,0.896141019533111,0.8872641509433963,0.8916804930078218,2120,0.8943514644351463,rn-unigrams-embedding
clothing~sweaters & knitwear~n/d,0.0,0.0,0.0,42,,rn-unigrams-embedding
clothing~sweaters & knitwear~jumpers,0.931740614334471,0.9118236472945892,0.9216745442268737,2994,0.9276879162702187,rn-unigrams-embedding
clothing~sweaters & knitwear~hoodies,0.9488041853512705,0.9635673624288426,0.9561287893052156,2635,0.9517205187795188,rn-unigrams-embedding
clothing~sweaters & knitwear~cardigans,0.9308510638297872,0.9226713532513181,0.9267431597528685,569,0.929203539823009,rn-unigrams-embedding
clothing~suits~single breasted suits,0.9830508474576272,0.9643705463182898,0.9736211031175059,421,0.9792571152918477,rn-unigrams-embedding
clothing~suits~double  breasted suits,0.8,0.9473684210526315,0.8674698795180723,38,0.8256880733944955,rn-unigrams-embedding
clothing~skirts~straight skirts,0.3795620437956204,0.16199376947040497,0.22707423580786024,321,0.29919447640966623,rn-unigrams-embedding
clothing~skirts~pleated skirts,0.6336842105263157,0.7270531400966184,0.6771653543307086,414,0.6503889369057908,rn-unigrams-embedding
clothing~knitwear~cardigans,0.9055865921787709,0.9512910798122066,0.927876359473383,1704,0.9143727436823104,rn-unigrams-embedding
watches~fashion watches~n/d,0.9090909090909091,0.9433962264150944,0.9259259259259259,53,0.9157509157509157,rn-unigrams-embedding
clothing~knitwear~cardigans,0.9121315192743764,0.9442488262910798,0.9279123414071511,1704,0.9183789954337901,rn-word2vect_avg
accessories~hair accessories~n/d,0.5517241379310345,0.7111111111111111,0.6213592233009709,45,0.5776173285198556,rn-word2vect_avg
clothing~suits~double  breasted suits,0.7222222222222222,0.6842105263157895,0.7027027027027027,38,0.7142857142857142,rn-word2vect_avg
clothing~suits~single breasted suits,0.9682926829268292,0.9429928741092637,0.9554753309265944,421,0.9631246967491509,rn-word2vect_avg
clothing~sweaters & knitwear~cardigans,0.9321428571428572,0.9173989455184535,0.9247121346324181,569,0.9291562833748667,rn-word2vect_avg
clothing~sweaters & knitwear~hoodies,0.9355555555555556,0.9586337760910816,0.9469540768509841,2635,0.9400818756978042,rn-word2vect_avg
clothing~sweaters & knitwear~jumpers,0.9214285714285714,0.9048096192384769,0.9130434782608694,2994,0.9180561203741356,rn-word2vect_avg
clothing~sweaters & knitwear~n/d,0.0,0.0,0.0,42,,rn-word2vect_avg
clothing~sweaters & knitwear~sweatshirts,0.8994197292069632,0.8773584905660378,0.8882521489971348,2120,0.8949191685912241,rn-word2vect_avg
clothing~t-shirts & vests~n/d,0.0,0.0,0.0,67,,rn-word2vect_avg
clothing~t-shirts & vests~t-shirts,0.9504848093083387,0.9616742969260955,0.9560468140442133,7645,0.952701827134897,rn-word2vect_avg
clothing~skirts~straight skirts,0.40594059405940597,0.1277258566978193,0.19431279620853079,321,0.2827586206896552,rn-word2vect_avg
clothing~t-shirts & vests~vests & tanks,0.8367346938775511,0.784688995215311,0.8098765432098767,209,0.8257804632426989,rn-word2vect_avg
clothing~tops~cardigans,0.0,0.0,0.0,65,,rn-word2vect_avg
clothing~tops~hoodies,0.8162627052384676,0.9271758436944938,0.8681912681912682,1126,0.8362704261454663,rn-word2vect_avg
clothing~tops~n/d,0.0,0.0,0.0,56,,rn-word2vect_avg
clothing~tops~polo tops,0.7862068965517242,0.6063829787234043,0.6846846846846847,188,0.7421875,rn-word2vect_avg
clothing~tops~shirts,0.9105044920525225,0.9101899827288429,0.9103472102262913,2895,0.910441572800774,rn-word2vect_avg
clothing~tops~sweatshirts,0.8633791430881164,0.8564554931836408,0.8599033816425121,1247,0.8619854721549637,rn-word2vect_avg
clothing~tops~t-shirts & jerseys,0.8558541266794626,0.8891326021934197,0.8721760391198042,5015,0.8623090311351769,rn-word2vect_avg
clothing~tops~tunics & kaftans,0.5227272727272727,0.2839506172839506,0.368,81,0.4474708171206226,rn-word2vect_avg
clothing~tops~vests & tank tops,0.7437533227006912,0.751342642320086,0.747528720277852,1862,0.7452588962284254,rn-word2vect_avg
clothing~tops~blouses,0.8180039138943248,0.8142857142857143,0.816140579238529,3080,0.8172575599582899,rn-word2vect_avg
clothing~trousers~chinos,0.8467741935483871,0.7939508506616257,0.8195121951219513,529,0.8356545961002786,rn-word2vect_avg
clothing~skirts~pleated skirts,0.7027707808564232,0.6739130434782609,0.6880394574599261,414,0.6968031968031968,rn-word2vect_avg
clothing~skirts~high-waisted skirts,0.47418967587034816,0.45454545454545453,0.46415981198589895,869,0.47012616043799094,rn-word2vect_avg
clothing~knitwear~knitted tops,0.6899302093718843,0.7562841530054645,0.7215849843587069,1830,0.7022528922265069,rn-word2vect_avg
clothing~knitwear~knitted trousers,0.398989898989899,0.45930232558139533,0.42702702702702705,172,0.40975103734439833,rn-word2vect_avg
clothing~polo shirts~n/d,0.9641101278269419,0.9849321948769463,0.9744099378881987,1991,0.9682038115927718,rn-word2vect_avg
clothing~shirts~n/d,0.9607524384579657,0.9443049532070303,0.9524576954069299,4381,0.9574172645221014,rn-word2vect_avg
clothing~shorts~bermuda shorts,0.5487404162102957,0.8080645161290323,0.6536203522504892,620,0.586376404494382,rn-word2vect_avg
clothing~shorts~cargo shorts,0.8627450980392157,0.46808510638297873,0.6068965517241379,188,0.738255033557047,rn-word2vect_avg
clothing~shorts~chino shorts,0.8543689320388349,0.5269461077844312,0.6518518518518519,167,0.7599309153713298,rn-word2vect_avg
clothing~shorts~deck shorts,0.0,0.0,0.0,100,,rn-word2vect_avg
clothing~shorts~denim shorts,0.703125,0.8256880733944955,0.7594936708860761,109,0.7246376811594204,rn-word2vect_avg
clothing~skirts~pencil skirts,0.7598039215686274,0.603112840466926,0.6724511930585682,257,0.7222739981360671,rn-word2vect_avg
clothing~shorts~drop-crotch shorts,0.8048780487804879,0.6,0.6875,55,0.7534246575342465,rn-word2vect_avg
clothing~shorts~leather & faux leather shorts,0.6216216216216216,0.3333333333333333,0.43396226415094336,69,0.5299539170506913,rn-word2vect_avg
clothing~shorts~mini shorts,0.0,0.0,0.0,104,,rn-word2vect_avg
clothing~shorts~short shorts,0.5956043956043956,0.9109243697478991,0.720265780730897,1190,0.639905548996458,rn-word2vect_avg
clothing~shorts~tailored shorts,0.5681818181818182,0.24509803921568626,0.34246575342465757,204,0.4496402877697842,rn-word2vect_avg
clothing~shorts~track & running shorts,0.8030095759233926,0.7837116154873164,0.7932432432432432,749,0.7990743261638987,rn-word2vect_avg
clothing~skirts~a-line skirts,0.3830715532286213,0.6494082840236687,0.48188803512623485,676,0.4173003802281369,rn-word2vect_avg
clothing~skirts~asymmetric & draped skirts,0.5742574257425742,0.6744186046511628,0.6203208556149732,344,0.5918367346938775,rn-word2vect_avg
clothing~skirts~fitted skirts,0.45918367346938777,0.28125,0.3488372093023256,320,0.40760869565217395,rn-word2vect_avg
clothing~skirts~full skirts,0.4473684210526316,0.14468085106382977,0.2186495176848874,235,0.3153988868274582,rn-word2vect_avg
clothing~shorts~knee-length shorts,0.6476190476190476,0.18230563002680966,0.28451882845188287,373,0.4287515762925599,rn-word2vect_avg
clothing~trousers~cropped trousers,0.7412076974120769,0.758316361167685,0.7496644295302012,1473,0.7445673910145313,rn-word2vect_avg
clothing~trousers~drop-crotch trousers,0.7164179104477612,0.6153846153846154,0.6620689655172414,78,0.6936416184971097,rn-word2vect_avg
clothing~trousers~flared trousers,0.522271714922049,0.7397476340694006,0.612271540469974,634,0.5548982489351633,rn-word2vect_avg
lingerie & nightwear~bras~n/d,0.5714285714285714,0.5882352941176471,0.5797101449275363,34,0.5747126436781609,rn-word2vect_avg
lingerie & nightwear~loungewear~n/d,0.0,0.0,0.0,42,,rn-word2vect_avg
pre-owned~coats~n/d,0.8933333333333333,0.7613636363636364,0.8220858895705522,88,0.8634020618556703,rn-word2vect_avg
pre-owned~dresses~n/d,0.976878612716763,0.9184782608695652,0.9467787114845938,184,0.9646118721461188,rn-word2vect_avg
pre-owned~jackets~n/d,0.9121951219512195,0.8820754716981132,0.896882494004796,212,0.9060077519379844,rn-word2vect_avg
pre-owned~skirts~n/d,0.87,0.9886363636363636,0.925531914893617,88,0.8913934426229508,rn-word2vect_avg
pre-owned~tops~n/d,0.9315960912052117,0.9315960912052117,0.9315960912052116,307,0.9315960912052117,rn-word2vect_avg
pre-owned~trousers~n/d,0.9866666666666667,0.8604651162790697,0.9192546583850931,86,0.9585492227979275,rn-word2vect_avg
shoes~boots~n/d,0.9571150097465887,0.958984375,0.9580487804878048,512,0.9574882995319813,rn-word2vect_avg
lingerie & nightwear~bodies~n/d,0.25,0.09302325581395349,0.13559322033898305,86,0.18691588785046728,rn-word2vect_avg
shoes~derby shoes~n/d,0.8857142857142857,0.7948717948717948,0.8378378378378378,39,0.8659217877094971,rn-word2vect_avg
shoes~flip flops & slides~n/d,0.6326530612244898,0.6739130434782609,0.6526315789473685,46,0.6404958677685951,rn-word2vect_avg
shoes~loafers~n/d,0.8990825688073395,0.8305084745762712,0.8634361233480178,118,0.8844765342960288,rn-word2vect_avg
shoes~mules~n/d,0.6810810810810811,0.8076923076923077,0.7390029325513198,156,0.7031250000000001,rn-word2vect_avg
shoes~pumps~n/d,0.8712871287128713,0.8712871287128713,0.8712871287128713,202,0.8712871287128712,rn-word2vect_avg
shoes~sandals~n/d,0.9212253829321663,0.8698347107438017,0.8947927736450585,484,0.9104671280276817,rn-word2vect_avg
shoes~slippers~n/d,0.8571428571428571,0.35294117647058826,0.5,34,0.6666666666666666,rn-word2vect_avg
shoes~trainers~hi-tops,0.631578947368421,0.36923076923076925,0.46601941747572817,65,0.5529953917050691,rn-word2vect_avg
shoes~trainers~low-tops,0.8269230769230769,0.9416058394160584,0.8805460750853242,411,0.8475689881734559,rn-word2vect_avg
shoes~trainers~n/d,0.8873994638069705,0.9430199430199431,0.9143646408839781,351,0.8979924036896364,rn-word2vect_avg
shoes~espadrilles~n/d,0.5853658536585366,0.7058823529411765,0.64,34,0.606060606060606,rn-word2vect_avg
jewellery~watches~n/d,0.8723404255319149,0.9111111111111111,0.891304347826087,45,0.8798283261802576,rn-word2vect_avg
jewellery~rings~n/d,0.9385665529010239,0.9228187919463087,0.9306260575296108,298,0.935374149659864,rn-word2vect_avg
jewellery~necklaces~n/d,0.9515347334410339,0.9160186625194401,0.9334389857369255,643,0.944212888746393,rn-word2vect_avg
clothing~trousers~high-waisted trousers,0.4766633565044687,0.5128205128205128,0.49408131755018014,936,0.48348106365834,rn-word2vect_avg
clothing~trousers~leggings,0.6602687140115163,0.9247311827956989,0.7704367301231803,372,0.7003257328990229,rn-word2vect_avg
clothing~trousers~loose fit,0.6774193548387096,0.1640625,0.2641509433962264,128,0.41666666666666674,rn-word2vect_avg
clothing~trousers~n/d,0.0,0.0,0.0,47,,rn-word2vect_avg
clothing~trousers~palazzo pants,0.46520874751491054,0.5806451612903226,0.5165562913907286,403,0.4844720496894411,rn-word2vect_avg
clothing~trousers~regular & straight-leg trousers,0.793713163064833,0.7421922841396204,0.7670886075949367,1633,0.7828445937217412,rn-word2vect_avg
clothing~trousers~skinny trousers,0.5428571428571428,0.5057034220532319,0.5236220472440944,263,0.5349959774738535,rn-word2vect_avg
clothing~trousers~slim-fit trousers,0.6927374301675978,0.4412811387900356,0.5391304347826088,281,0.6218655967903712,rn-word2vect_avg
clothing~trousers~straight trousers,0.7659137577002053,0.44299287410926363,0.5613243039879608,842,0.6684587813620071,rn-word2vect_avg
clothing~trousers~tailored trousers,0.7151300236406619,0.6882821387940842,0.7014492753623189,879,0.7095941825005865,rn-word2vect_avg
clothing~trousers~tapered trousers,0.6835016835016835,0.7289048473967684,0.7054735013032146,557,0.6921241050119332,rn-word2vect_avg
clothing~trousers~track pants,0.8351729212656365,0.9194005670311867,0.8752650857914015,2469,0.8507608125327937,rn-word2vect_avg
clothing~trousers~wide-leg trousers,0.6491228070175439,0.676829268292683,0.6626865671641791,164,0.6544811320754716,rn-word2vect_avg
demi-fine jewellery~demi-fine earrings~n/d,0.68,0.4473684210526316,0.5396825396825397,38,0.6159420289855073,rn-word2vect_avg
demi-fine jewellery~demi-fine necklaces~n/d,0.8518518518518519,0.6216216216216216,0.7187499999999999,37,0.793103448275862,rn-word2vect_avg
fine jewellery~fine earrings~n/d,0.7,0.6176470588235294,0.65625,34,0.6818181818181818,rn-word2vect_avg
fine jewellery~fine necklaces~n/d,0.7142857142857143,0.45454545454545453,0.5555555555555556,33,0.6410256410256411,rn-word2vect_avg
fine jewellery~fine rings~n/d,0.9375,0.6976744186046512,0.8000000000000002,43,0.8771929824561404,rn-word2vect_avg
jewellery~bracelets~n/d,0.901685393258427,0.981651376146789,0.9399707174231333,654,0.9166190748143919,rn-word2vect_avg
jewellery~brooches & pins~n/d,0.926829268292683,0.7755102040816326,0.8444444444444446,49,0.8920187793427231,rn-word2vect_avg
jewellery~earrings~n/d,0.8477157360406091,0.9804305283757339,0.9092558983666063,511,0.8713043478260869,rn-word2vect_avg
clothing~knitwear~knitted skirts,0.44014084507042256,0.7911392405063291,0.5656108597285068,158,0.48299845440494593,rn-word2vect_avg
watches~fashion watches~n/d,0.9591836734693877,0.8867924528301887,0.9215686274509803,53,0.9437751004016062,rn-word2vect_avg
clothing~knitwear~knitted dresses,0.5173501577287066,0.6721311475409836,0.5846702317290552,488,0.5423280423280423,rn-word2vect_avg
accessories~belts~n/d,0.95625,0.85,0.9000000000000001,180,0.9329268292682926,rn-word2vect_avg
bags~clutch bags~n/d,0.8772258669165885,0.8796992481203008,0.8784608165180667,1064,0.8777194298574644,rn-word2vect_avg
bags~laptop bags & briefcases~n/d,0.88,0.3055555555555556,0.45360824742268036,72,0.6395348837209303,rn-word2vect_avg
bags~luggage & holdalls~n/d,0.7956989247311828,0.592,0.6788990825688073,125,0.744466800804829,rn-word2vect_avg
bags~messenger bags~n/d,0.7082066869300911,0.761437908496732,0.7338582677165354,306,0.7182490752157831,rn-word2vect_avg
bags~mini bags~n/d,0.5721649484536082,0.5203125,0.5450081833060556,640,0.5609838274932615,rn-word2vect_avg
bags~satchels & cross body bags~n/d,0.8014981273408239,0.8439964943032428,0.8221985058697973,2282,0.8096519253405078,rn-word2vect_avg
bags~shoulder bags~n/d,0.8809154383242824,0.7618248909761824,0.8170534268753372,2981,0.8542089821710674,rn-word2vect_avg
bags~tote bags~n/d,0.8590974065754544,0.9405320813771518,0.8979722518676627,4473,0.8742363160300902,rn-word2vect_avg
clothing~all in one~jumpsuits,0.95625,0.7806122448979592,0.8595505617977529,392,0.9150717703349283,rn-word2vect_avg
bags~bucket bags~n/d,0.7101827676240209,0.8774193548387097,0.784992784992785,310,0.7383279044516828,rn-word2vect_avg
clothing~all in one~playsuits,0.7954545454545454,0.5343511450381679,0.6392694063926941,131,0.7246376811594203,rn-word2vect_avg
clothing~beachwear~beach dresses,0.25,0.018518518518518517,0.034482758620689655,54,0.07142857142857142,rn-word2vect_avg
clothing~beachwear~bikinis,0.9477124183006536,0.8734939759036144,0.9090909090909091,166,0.9318766066838046,rn-word2vect_avg
clothing~beachwear~one-pieces,0.9411764705882353,0.7272727272727273,0.8205128205128205,44,0.8888888888888888,rn-word2vect_avg
clothing~beachwear~swim shorts,1.0,0.7241379310344828,0.8400000000000001,58,0.929203539823009,rn-word2vect_avg
clothing~coats~capes,0.41836734693877553,0.5540540540540541,0.47674418604651164,74,0.4399141630901288,rn-word2vect_avg
clothing~coats~double breasted & peacoats,0.8928571428571429,0.6484149855907781,0.7512520868113524,347,0.8302583025830259,rn-word2vect_avg
clothing~coats~double breasted coats,0.9426229508196722,0.7666666666666667,0.8455882352941176,150,0.9012539184952978,rn-word2vect_avg
clothing~coats~faux fur coats,0.5217391304347826,0.5714285714285714,0.5454545454545454,105,0.5309734513274336,rn-word2vect_avg
clothing~coats~leather coats,0.4444444444444444,0.21428571428571427,0.2891566265060241,56,0.3658536585365854,rn-word2vect_avg
clothing~beachwear~beach cover-ups,0.4,0.13333333333333333,0.2,45,0.28571428571428575,rn-word2vect_avg
clothing~coats~oversized coats,0.4878048780487805,0.17094017094017094,0.2531645569620253,234,0.3558718861209964,rn-word2vect_avg
bags~belt bags~n/d,0.9300518134715026,0.875609756097561,0.9020100502512562,410,0.9186284544524053,rn-word2vect_avg
bags~backpacks~n/d,0.9681227863046045,0.9523809523809523,0.9601873536299765,861,0.9649329253942103,rn-word2vect_avg
"accessories~phone, computer & gadgets~n/d",0.5416666666666666,0.3170731707317073,0.39999999999999997,41,0.47445255474452547,rn-word2vect_avg
accessories~scarves~n/d,0.9691566265060241,0.977637335926106,0.973378509196515,2057,0.9708409771169256,rn-word2vect_avg
accessories~sunglasses~n/d,0.9898477157360406,0.9605911330049262,0.975,203,0.9838546922300706,rn-word2vect_avg
accessories~ties & bow ties~n/d,0.8823529411764706,0.8571428571428571,0.8695652173913043,35,0.8771929824561403,rn-word2vect_avg
accessories~wallets & cardholders~n/d,0.8421052631578947,0.45714285714285713,0.5925925925925926,35,0.7207207207207207,rn-word2vect_avg
accessories~wallets & purses~n/d,0.7142857142857143,0.2127659574468085,0.32786885245901637,47,0.4854368932038835,rn-word2vect_avg
activewear~performance footwear~performance trainers,0.0,0.0,0.0,37,,rn-word2vect_avg
activewear~performance jackets~lightweight jackets,0.38461538461538464,0.06756756756756757,0.11494252873563218,74,0.1984126984126984,rn-word2vect_avg
activewear~performance jackets~performance track jackets,0.3333333333333333,0.05405405405405406,0.09302325581395349,37,0.1639344262295082,rn-word2vect_avg
bags~beach bags~n/d,0.7586206896551724,0.5365853658536586,0.6285714285714286,41,0.7006369426751592,rn-word2vect_avg
activewear~performance shorts~cycling shorts,0.5952380952380952,0.3246753246753247,0.42016806722689076,77,0.5102040816326531,rn-word2vect_avg
activewear~performance tops~performance sweatshirts & hoodies,0.0,0.0,0.0,50,,rn-word2vect_avg
activewear~performance tops~performance t-shirts,0.5714285714285714,0.0625,0.11267605633802817,64,0.21739130434782608,rn-word2vect_avg
activewear~performance tops~performance t-shirts & vests,0.6666666666666666,0.25,0.36363636363636365,56,0.5,rn-word2vect_avg
activewear~performance tops~performance tank tops,0.8,0.16,0.26666666666666666,75,0.4444444444444445,rn-word2vect_avg
activewear~performance tops~sports bras,0.773972602739726,0.8625954198473282,0.8158844765342961,131,0.7902097902097902,rn-word2vect_avg
activewear~performance trousers~performance leggings,0.8333333333333334,0.24539877300613497,0.3791469194312796,163,0.5633802816901409,rn-word2vect_avg
activewear~performance trousers~sport track pants,0.0,0.0,0.0,37,,rn-word2vect_avg
